# group,element,VR,keyword,VM,name
0012,0083,SQ,ConsentForClinicalTrialUseSequence,1,"Consent for Clinical Trial Use Sequence"
0012,0084,CS,DistributionType,1,"Distribution Type"
0012,0085,CS,ConsentForDistributionFlag,1,"Consent for Distribution Flag"
0012,0086,DA,EthicsCommitteeApprovalEffectivenessStartDate,1,"Ethics Committee Approval Effectiveness Start Date"
0012,0087,DA,EthicsCommitteeApprovalEffectivenessEndDate,1,"Ethics Committee Approval Effectiveness End Date"
0014,0023,ST,CADFileFormat,1,"CAD File Format"
0014,0024,ST,ComponentReferenceSystem,1,"Component Reference System"
0014,0025,ST,ComponentManufacturingProcedure,1,"Component Manufacturing Procedure"
0014,0028,ST,ComponentManufacturer,1,"Component Manufacturer"
0014,0030,DS,MaterialThickness,1-n,"Material Thickness"
0014,0032,DS,MaterialPipeDiameter,1-n,"Material Pipe Diameter"
0014,0034,DS,MaterialIsolationDiameter,1-n,"Material Isolation Diameter"
0014,0042,ST,MaterialGrade,1,"Material Grade"
0014,0044,ST,MaterialPropertiesDescription,1,"Material Properties Description"
0014,0045,ST,MaterialPropertiesFileFormatRetired,1,"Material Properties File Format (Retired)"
0014,0046,LT,MaterialNotes,1,"Material Notes"
0014,0050,CS,ComponentShape,1,"Component Shape"
0014,0052,CS,CurvatureType,1,"Curvature Type"
0014,0054,DS,OuterDiameter,1,"Outer Diameter"
0014,0056,DS,InnerDiameter,1,"Inner Diameter"
0014,0100,LO,ComponentWelderIDs,1-n,"Component Welder IDs"
0014,0101,CS,SecondaryApprovalStatus,1,"Secondary Approval Status"
0014,0102,DA,SecondaryReviewDate,1,"Secondary Review Date"
0014,0103,TM,SecondaryReviewTime,1,"Secondary Review Time"
0014,0104,PN,SecondaryReviewerName,1,"Secondary Reviewer Name"
0014,0105,ST,RepairID,1,"Repair ID"
0014,0106,SQ,MultipleComponentApprovalSequence,1,"Multiple Component Approval Sequence"
0014,0107,CS,OtherApprovalStatus,1-n,"Other Approval Status"
0014,0108,CS,OtherSecondaryApprovalStatus,1-n,"Other Secondary Approval Status"
0014,1010,ST,ActualEnvironmentalConditions,1,"Actual Environmental Conditions"
0014,1020,DA,ExpiryDate,1,"Expiry Date"
0014,1040,ST,EnvironmentalConditions,1,"Environmental Conditions"
0014,2002,SQ,EvaluatorSequence,1,"Evaluator Sequence"
0014,2004,IS,EvaluatorNumber,1,"Evaluator Number"
0014,2006,PN,EvaluatorName,1,"Evaluator Name"
0014,2008,IS,EvaluationAttempt,1,"Evaluation Attempt"
0014,2012,SQ,IndicationSequence,1,"Indication Sequence"
0014,2014,IS,IndicationNumber,1,"Indication Number"
0014,2016,SH,IndicationLabel,1,"Indication Label"
0014,2018,ST,IndicationDescription,1,"Indication Description"
0014,201a,CS,IndicationType,1-n,"Indication Type"
0014,201c,CS,IndicationDisposition,1,"Indication Disposition"
0014,201e,SQ,IndicationROISequence,1,"Indication ROI Sequence"
0014,2030,SQ,IndicationPhysicalPropertySequence,1,"Indication Physical Property Sequence"
0014,2032,SH,PropertyLabel,1,"Property Label"
0014,2202,IS,CoordinateSystemNumberOfAxes,1,"Coordinate System Number of Axes"
0014,2204,SQ,CoordinateSystemAxesSequence,1,"Coordinate System Axes Sequence"
0014,2206,ST,CoordinateSystemAxisDescription,1,"Coordinate System Axis Description"
0014,2208,CS,CoordinateSystemDataSetMapping,1,"Coordinate System Data Set Mapping"
0014,220a,IS,CoordinateSystemAxisNumber,1,"Coordinate System Axis Number"
0014,220c,CS,CoordinateSystemAxisType,1,"Coordinate System Axis Type"
0014,220e,CS,CoordinateSystemAxisUnits,1,"Coordinate System Axis Units"
0014,2210,OB,CoordinateSystemAxisValues,1,"Coordinate System Axis Values"
0014,2220,SQ,CoordinateSystemTransformSequence,1,"Coordinate System Transform Sequence"
0014,2222,ST,TransformDescription,1,"Transform Description"
0014,2224,IS,TransformNumberOfAxes,1,"Transform Number of Axes"
0014,2226,IS,TransformOrderOfAxes,1-n,"Transform Order of Axes"
0014,2228,CS,TransformedAxisUnits,1,"Transformed Axis Units"
0014,222a,DS,CoordinateSystemTransformRotationAndScaleMatrix,1-n,"Coordinate System Transform Rotation and Scale Matrix"
0014,222c,DS,CoordinateSystemTransformTranslationMatrix,1-n,"Coordinate System Transform Translation Matrix"
0014,3011,DS,InternalDetectorFrameTime,1,"Internal Detector Frame Time"
0014,3012,DS,NumberOfFramesIntegrated,1,"Number of Frames Integrated"
0014,3020,SQ,DetectorTemperatureSequence,1,"Detector Temperature Sequence"
0014,3022,ST,SensorName,1,"Sensor Name"
0014,3024,DS,HorizontalOffsetOfSensor,1,"Horizontal Offset of Sensor"
0014,3026,DS,VerticalOffsetOfSensor,1,"Vertical Offset of Sensor"
0014,3028,DS,SensorTemperature,1,"Sensor Temperature"
0014,3040,SQ,DarkCurrentSequence,1,"Dark Current Sequence"
0014,3050,OB or OW,DarkCurrentCounts,1,"Dark Current Counts"
0014,3060,SQ,GainCorrectionReferenceSequence,1,"Gain Correction Reference Sequence"
0014,3070,OB or OW,AirCounts,1,"Air Counts"
0014,3071,DS,KVUsedInGainCalibration,1,"KV Used in Gain Calibration"
0014,3072,DS,MAUsedInGainCalibration,1,"MA Used in Gain Calibration"
0014,3073,DS,NumberOfFramesUsedForIntegration,1,"Number of Frames Used for Integration"
0014,3074,LO,FilterMaterialUsedInGainCalibration,1,"Filter Material Used in Gain Calibration"
0014,3075,DS,FilterThicknessUsedInGainCalibration,1,"Filter Thickness Used in Gain Calibration"
0014,3076,DA,DateOfGainCalibration,1,"Date of Gain Calibration"
0014,3077,TM,TimeOfGainCalibration,1,"Time of Gain Calibration"
0014,3080,OB,BadPixelImage,1,"Bad Pixel Image"
0014,3099,LT,CalibrationNotes,1,"Calibration Notes"
0014,4002,SQ,PulserEquipmentSequence,1,"Pulser Equipment Sequence"
0014,4004,CS,PulserType,1,"Pulser Type"
0014,4006,LT,PulserNotes,1,"Pulser Notes"
0014,4008,SQ,ReceiverEquipmentSequence,1,"Receiver Equipment Sequence"
0014,400a,CS,AmplifierType,1,"Amplifier Type"
0014,400c,LT,ReceiverNotes,1,"Receiver Notes"
0014,400e,SQ,PreAmplifierEquipmentSequence,1,"Pre-Amplifier Equipment Sequence"
0014,400f,LT,PreAmplifierNotes,1,"Pre-Amplifier Notes"
0014,4010,SQ,TransmitTransducerSequence,1,"Transmit Transducer Sequence"
0014,4011,SQ,ReceiveTransducerSequence,1,"Receive Transducer Sequence"
0014,4012,US,NumberOfElements,1,"Number of Elements"
0014,4013,CS,ElementShape,1,"Element Shape"
0014,4014,DS,ElementDimensionA,1,"Element Dimension A"
0014,4015,DS,ElementDimensionB,1,"Element Dimension B"
0014,4016,DS,ElementPitchA,1,"Element Pitch A"
0014,4017,DS,MeasuredBeamDimensionA,1,"Measured Beam Dimension A"
0014,4018,DS,MeasuredBeamDimensionB,1,"Measured Beam Dimension B"
0014,4019,DS,LocationOfMeasuredBeamDiameter,1,"Location of Measured Beam Diameter"
0014,401a,DS,NominalFrequency,1,"Nominal Frequency"
0014,401b,DS,MeasuredCenterFrequency,1,"Measured Center Frequency"
0014,401c,DS,MeasuredBandwidth,1,"Measured Bandwidth"
0014,401d,DS,ElementPitchB,1,"Element Pitch B"
0014,4020,SQ,PulserSettingsSequence,1,"Pulser Settings Sequence"
0014,4022,DS,PulseWidth,1,"Pulse Width"
0014,4024,DS,ExcitationFrequency,1,"Excitation Frequency"
0014,4026,CS,ModulationType,1,"Modulation Type"
0014,4028,DS,Damping,1,"Damping"
0014,4030,SQ,ReceiverSettingsSequence,1,"Receiver Settings Sequence"
0014,4031,DS,AcquiredSoundpathLength,1,"Acquired Soundpath Length"
0014,4032,CS,AcquisitionCompressionType,1,"Acquisition Compression Type"
0014,4033,IS,AcquisitionSampleSize,1,"Acquisition Sample Size"
0014,4034,DS,RectifierSmoothing,1,"Rectifier Smoothing"
0014,4035,SQ,DACSequence,1,"DAC Sequence"
0014,4036,CS,DACType,1,"DAC Type"
0014,4038,DS,DACGainPoints,1-n,"DAC Gain Points"
0014,403a,DS,DACTimePoints,1-n,"DAC Time Points"
0014,403c,DS,DACAmplitude,1-n,"DAC Amplitude"
0014,4040,SQ,PreAmplifierSettingsSequence,1,"Pre-Amplifier Settings Sequence"
0014,4050,SQ,TransmitTransducerSettingsSequence,1,"Transmit Transducer Settings Sequence"
0014,4051,SQ,ReceiveTransducerSettingsSequence,1,"Receive Transducer Settings Sequence"
0014,4052,DS,IncidentAngle,1,"Incident Angle"
0014,4054,ST,CouplingTechnique,1,"Coupling Technique"
0014,4056,ST,CouplingMedium,1,"Coupling Medium"
0014,4057,DS,CouplingVelocity,1,"Coupling Velocity"
0014,4058,DS,ProbeCenterLocationX,1,"Probe Center Location X"
0014,4059,DS,ProbeCenterLocationZ,1,"Probe Center Location Z"
0014,405a,DS,SoundPathLength,1,"Sound Path Length"
0014,405c,ST,DelayLawIdentifier,1,"Delay Law Identifier"
0014,4060,SQ,GateSettingsSequence,1,"Gate Settings Sequence"
0014,4062,DS,GateThreshold,1,"Gate Threshold"
0014,4064,DS,VelocityOfSound,1,"Velocity of Sound"
0014,4070,SQ,CalibrationSettingsSequence,1,"Calibration Settings Sequence"
0014,4072,ST,CalibrationProcedure,1,"Calibration Procedure"
0014,4074,SH,ProcedureVersion,1,"Procedure Version"
0014,4076,DA,ProcedureCreationDate,1,"Procedure Creation Date"
0014,4078,DA,ProcedureExpirationDate,1,"Procedure Expiration Date"
0014,407a,DA,ProcedureLastModifiedDate,1,"Procedure Last Modified Date"
0014,407c,TM,CalibrationTime,1-n,"Calibration Time"
0014,407e,DA,CalibrationDate,1-n,"Calibration Date"
0014,4080,SQ,ProbeDriveEquipmentSequence,1,"Probe Drive Equipment Sequence"
0014,4081,CS,DriveType,1,"Drive Type"
0014,4082,LT,ProbeDriveNotes,1,"Probe Drive Notes"
0014,4083,SQ,DriveProbeSequence,1,"Drive Probe Sequence"
0014,4084,DS,ProbeInductance,1,"Probe Inductance"
0014,4085,DS,ProbeResistance,1,"Probe Resistance"
0014,4086,SQ,ReceiveProbeSequence,1,"Receive Probe Sequence"
0014,4087,SQ,ProbeDriveSettingsSequence,1,"Probe Drive Settings Sequence"
0014,4088,DS,BridgeResistors,1,"Bridge Resistors"
0014,4089,DS,ProbeOrientationAngle,1,"Probe Orientation Angle"
0014,408b,DS,UserSelectedGainY,1,"User Selected Gain Y"
0014,408c,DS,UserSelectedPhase,1,"User Selected Phase"
0014,408d,DS,UserSelectedOffsetX,1,"User Selected Offset X"
0014,408e,DS,UserSelectedOffsetY,1,"User Selected Offset Y"
0014,4091,SQ,ChannelSettingsSequence,1,"Channel Settings Sequence"
0014,4092,DS,ChannelThreshold,1,"Channel Threshold"
0014,409a,SQ,ScannerSettingsSequence,1,"Scanner Settings Sequence"
0014,409b,ST,ScanProcedure,1,"Scan Procedure"
0014,409c,DS,TranslationRateX,1,"Translation Rate X"
0014,409d,DS,TranslationRateY,1,"Translation Rate Y"
0014,409f,DS,ChannelOverlap,1,"Channel Overlap"
0014,40a0,LO,ImageQualityIndicatorType,1,"Image Quality Indicator Type"
0014,40a1,LO,ImageQualityIndicatorMaterial,1,"Image Quality Indicator Material"
0014,40a2,LO,ImageQualityIndicatorSize,1,"Image Quality Indicator Size"
0014,5002,IS,LINACEnergy,1,"LINAC Energy"
0014,5004,IS,LINACOutput,1,"LINAC Output"
0014,5100,US,ActiveAperture,1,"Active Aperture"
0014,5101,DS,TotalAperture,1,"Total Aperture"
0014,5102,DS,ApertureElevation,1,"Aperture Elevation"
0014,5103,DS,MainLobeAngle,1,"Main Lobe Angle"
0014,5104,DS,MainRoofAngle,1,"Main Roof Angle"
0014,5105,CS,ConnectorType,1,"Connector Type"
0014,5106,SH,WedgeModelNumber,1,"Wedge Model Number"
0014,5107,DS,WedgeAngleFloat,1,"Wedge Angle Float"
0014,5108,DS,WedgeRoofAngle,1,"Wedge Roof Angle"
0014,5109,CS,WedgeElement1Position,1,"Wedge Element 1 Position"
0014,510a,DS,WedgeMaterialVelocity,1,"Wedge Material Velocity"
0014,510b,SH,WedgeMaterial,1,"Wedge Material"
0014,510c,DS,WedgeOffsetZ,1,"Wedge Offset Z"
0014,510d,DS,WedgeOriginOffsetX,1,"Wedge Origin Offset X"
0014,510e,DS,WedgeTimeDelay,1,"Wedge Time Delay"
0014,510f,SH,WedgeName,1,"Wedge Name"
0014,5110,SH,WedgeManufacturerName,1,"Wedge Manufacturer Name"
0014,5111,LO,WedgeDescription,1,"Wedge Description"
0014,5112,DS,NominalBeamAngle,1,"Nominal Beam Angle"
0014,5113,DS,WedgeOffsetX,1,"Wedge Offset X"
0014,5114,DS,WedgeOffsetY,1,"Wedge Offset Y"
0014,5115,DS,WedgeTotalLength,1,"Wedge Total Length"
0014,5116,DS,WedgeInContactLength,1,"Wedge In Contact Length"
0014,5117,DS,WedgeFrontGap,1,"Wedge Front Gap"
0014,5118,DS,WedgeTotalHeight,1,"Wedge Total Height"
0014,5119,DS,WedgeFrontHeight,1,"Wedge Front Height"
0014,511a,DS,WedgeRearHeight,1,"Wedge Rear Height"
0014,511b,DS,WedgeTotalWidth,1,"Wedge Total Width"
0014,511c,DS,WedgeInContactWidth,1,"Wedge In Contact Width"
0014,511d,DS,WedgeChamferHeight,1,"Wedge Chamfer Height"
0014,511e,CS,WedgeCurve,1,"Wedge Curve"
0014,511f,DS,RadiusAlongWedge,1,"Radius Along the Wedge"
0018,0010,LO,ContrastBolusAgent,1,"Contrast/Bolus Agent"
0018,0012,SQ,ContrastBolusAgentSequence,1,"Contrast/Bolus Agent Sequence"
0018,0013,FL,ContrastBolusT1Relaxivity,1,"Contrast/Bolus T1 Relaxivity"
0018,0014,SQ,ContrastBolusAdministrationRouteSequence,1,"Contrast/Bolus Administration Route Sequence"
0018,0015,CS,BodyPartExamined,1,"Body Part Examined"
0018,0020,CS,ScanningSequence,1-n,"Scanning Sequence"
0018,0021,CS,SequenceVariant,1-n,"Sequence Variant"
0018,0022,CS,ScanOptions,1-n,"Scan Options"
0018,0023,CS,MRAcquisitionType,1,"MR Acquisition Type"
0018,0024,SH,SequenceName,1,"Sequence Name"
0018,0025,CS,AngioFlag,1,"Angio Flag"
0018,0026,SQ,InterventionDrugInformationSequence,1,"Intervention Drug Information Sequence"
0018,0027,TM,InterventionDrugStopTime,1,"Intervention Drug Stop Time"
0018,0028,DS,InterventionDrugDose,1,"Intervention Drug Dose"
0018,0029,SQ,InterventionDrugCodeSequence,1,"Intervention Drug Code Sequence"
0018,002a,SQ,AdditionalDrugSequence,1,"Additional Drug Sequence"
0018,0030,LO,Radionuclide,1-n,"Radionuclide"
0018,0031,LO,Radiopharmaceutical,1,"Radiopharmaceutical"
0018,0032,DS,EnergyWindowCenterline,1,"Energy Window Centerline"
0018,0033,DS,EnergyWindowTotalWidth,1-n,"Energy Window Total Width"
0018,0034,LO,InterventionDrugName,1,"Intervention Drug Name"
0018,0035,TM,InterventionDrugStartTime,1,"Intervention Drug Start Time"
0018,0036,SQ,InterventionSequence,1,"Intervention Sequence"
0018,0037,CS,TherapyType,1,"Therapy Type"
0018,0038,CS,InterventionStatus,1,"Intervention Status"
0018,0039,CS,TherapyDescription,1,"Therapy Description"
0018,003a,ST,InterventionDescription,1,"Intervention Description"
0018,0040,IS,CineRate,1,"Cine Rate"
0018,0042,CS,InitialCineRunState,1,"Initial Cine Run State"
0018,0050,DS,SliceThickness,1,"Slice Thickness"
0018,0060,DS,KVP,1,"KVP"
0018,0061,DS,,1,""
0018,0070,IS,CountsAccumulated,1,"Counts Accumulated"
0018,0071,CS,AcquisitionTerminationCondition,1,"Acquisition Termination Condition"
0018,0072,DS,EffectiveDuration,1,"Effective Duration"
0018,0073,CS,AcquisitionStartCondition,1,"Acquisition Start Condition"
0018,0074,IS,AcquisitionStartConditionData,1,"Acquisition Start Condition Data"
0018,0075,IS,AcquisitionTerminationConditionData,1,"Acquisition Termination Condition Data"
0018,0080,DS,RepetitionTime,1,"Repetition Time"
0018,0081,DS,EchoTime,1,"Echo Time"
0018,0082,DS,InversionTime,1,"Inversion Time"
0018,0083,DS,NumberOfAverages,1,"Number of Averages"
0018,0084,DS,ImagingFrequency,1,"Imaging Frequency"
0018,0085,SH,ImagedNucleus,1,"Imaged Nucleus"
0018,0086,IS,EchoNumbers,1-n,"Echo Number(s)"
0018,0087,DS,MagneticFieldStrength,1,"Magnetic Field Strength"
0018,0088,DS,SpacingBetweenSlices,1,"Spacing Between Slices"
0018,0089,IS,NumberOfPhaseEncodingSteps,1,"Number of Phase Encoding Steps"
0018,0090,DS,DataCollectionDiameter,1,"Data Collection Diameter"
0018,0091,IS,EchoTrainLength,1,"Echo Train Length"
0018,0093,DS,PercentSampling,1,"Percent Sampling"
0018,0094,DS,PercentPhaseFieldOfView,1,"Percent Phase Field of View"
0018,0095,DS,PixelBandwidth,1,"Pixel Bandwidth"
0018,1000,LO,DeviceSerialNumber,1,"Device Serial Number"
0018,1002,UI,DeviceUID,1,"Device UID"
0018,1003,LO,DeviceID,1,"Device ID"
0018,1004,LO,PlateID,1,"Plate ID"
0018,1005,LO,GeneratorID,1,"Generator ID"
0018,1006,LO,GridID,1,"Grid ID"
0018,1007,LO,CassetteID,1,"Cassette ID"
0018,1008,LO,GantryID,1,"Gantry ID"
0018,1009,UT,UniqueDeviceIdentifier,1,"Unique Device Identifier"
0018,100a,SQ,UDISequence,1,"UDI Sequence"
0018,1010,LO,SecondaryCaptureDeviceID,1,"Secondary Capture Device ID"
0018,1011,LO,HardcopyCreationDeviceID,1,"Hardcopy Creation Device ID"
0018,1012,DA,DateOfSecondaryCapture,1,"Date of Secondary Capture"
0018,1014,TM,TimeOfSecondaryCapture,1,"Time of Secondary Capture"
0018,1016,LO,SecondaryCaptureDeviceManufacturer,1,"Secondary Capture Device Manufacturer"
0018,1017,LO,HardcopyDeviceManufacturer,1,"Hardcopy Device Manufacturer"
0018,1018,LO,SecondaryCaptureDeviceManufacturerModelName,1,"Secondary Capture Device Manufacturer's Model Name"
0018,1019,LO,SecondaryCaptureDeviceSoftwareVersions,1-n,"Secondary Capture Device Software Versions"
0018,101a,LO,HardcopyDeviceSoftwareVersion,1-n,"Hardcopy Device Software Version"
0018,101b,LO,HardcopyDeviceManufacturerModelName,1,"Hardcopy Device Manufacturer's Model Name"
0018,1020,LO,SoftwareVersions,1-n,"Software Version(s)"
0018,1022,SH,VideoImageFormatAcquired,1,"Video Image Format Acquired"
0018,1023,LO,DigitalImageFormatAcquired,1,"Digital Image Format Acquired"
0018,1030,LO,ProtocolName,1,"Protocol Name"
0018,1040,LO,ContrastBolusRoute,1,"Contrast/Bolus Route"
0018,1041,DS,ContrastBolusVolume,1,"Contrast/Bolus Volume"
0018,1042,TM,ContrastBolusStartTime,1,"Contrast/Bolus Start Time"
0018,1043,TM,ContrastBolusStopTime,1,"Contrast/Bolus Stop Time"
0018,1044,DS,ContrastBolusTotalDose,1,"Contrast/Bolus Total Dose"
0018,1045,IS,SyringeCounts,1,"Syringe Counts"
0018,1046,DS,ContrastFlowRate,1-n,"Contrast Flow Rate"
0018,1047,DS,ContrastFlowDuration,1-n,"Contrast Flow Duration"
0018,1048,CS,ContrastBolusIngredient,1,"Contrast/Bolus Ingredient"
0018,1049,DS,ContrastBolusIngredientConcentration,1,"Contrast/Bolus Ingredient Concentration"
0018,1050,DS,SpatialResolution,1,"Spatial Resolution"
0018,1060,DS,TriggerTime,1,"Trigger Time"
0018,1061,LO,TriggerSourceOrType,1,"Trigger Source or Type"
0018,1062,IS,NominalInterval,1,"Nominal Interval"
0018,1063,DS,FrameTime,1,"Frame Time"
0018,1064,LO,CardiacFramingType,1,"Cardiac Framing Type"
0018,1065,DS,FrameTimeVector,1-n,"Frame Time Vector"
0018,1066,DS,FrameDelay,1,"Frame Delay"
0018,1067,DS,ImageTriggerDelay,1,"Image Trigger Delay"
0018,1068,DS,MultiplexGroupTimeOffset,1,"Multiplex Group Time Offset"
0018,1069,DS,TriggerTimeOffset,1,"Trigger Time Offset"
0018,106a,CS,SynchronizationTrigger,1,"Synchronization Trigger"
0018,106c,US,SynchronizationChannel,2,"Synchronization Channel"
0018,106e,UL,TriggerSamplePosition,1,"Trigger Sample Position"
0018,1070,LO,RadiopharmaceuticalRoute,1,"Radiopharmaceutical Route"
0018,1071,DS,RadiopharmaceuticalVolume,1,"Radiopharmaceutical Volume"
0018,1072,TM,RadiopharmaceuticalStartTime,1,"Radiopharmaceutical Start Time"
0018,1073,TM,RadiopharmaceuticalStopTime,1,"Radiopharmaceutical Stop Time"
0018,1074,DS,RadionuclideTotalDose,1,"Radionuclide Total Dose"
0018,1075,DS,RadionuclideHalfLife,1,"Radionuclide Half Life"
0018,1076,DS,RadionuclidePositronFraction,1,"Radionuclide Positron Fraction"
0018,1077,DS,RadiopharmaceuticalSpecificActivity,1,"Radiopharmaceutical Specific Activity"
0018,1078,DT,RadiopharmaceuticalStartDateTime,1,"Radiopharmaceutical Start DateTime"
0018,1079,DT,RadiopharmaceuticalStopDateTime,1,"Radiopharmaceutical Stop DateTime"
0018,1080,CS,BeatRejectionFlag,1,"Beat Rejection Flag"
0018,1081,IS,LowRRValue,1,"Low R-R Value"
0018,1082,IS,HighRRValue,1,"High R-R Value"
0018,1083,IS,IntervalsAcquired,1,"Intervals Acquired"
0018,1084,IS,IntervalsRejected,1,"Intervals Rejected"
0018,1085,LO,PVCRejection,1,"PVC Rejection"
0018,1086,IS,SkipBeats,1,"Skip Beats"
0018,1088,IS,HeartRate,1,"Heart Rate"
0018,1090,IS,CardiacNumberOfImages,1,"Cardiac Number of Images"
0018,1094,IS,TriggerWindow,1,"Trigger Window"
0018,1100,DS,ReconstructionDiameter,1,"Reconstruction Diameter"
0018,1110,DS,DistanceSourceToDetector,1,"Distance Source to Detector"
